State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
T,2024-07-23T20:03:00Z,Day,0,2024-07-23T20:03:57Z,2024-07-23T20:06:35Z,4.06453500114368,158.9
SU,2024-07-23T20:06:00Z,Day,0,2024-07-23T20:06:35Z,2024-07-23T20:06:42Z,1,6.5
T,2024-07-23T20:06:00Z,Day,0,2024-07-23T20:06:42Z,2024-07-23T20:08:51Z,3.57682455954897,129.5
T,2024-07-23T20:08:00Z,Day,0,2024-07-23T20:08:56Z,2024-07-23T20:10:39Z,3.17182147051101,103.1
T,2024-07-23T20:10:00Z,Twilight,0,2024-07-23T20:10:44Z,2024-07-23T20:12:42Z,3.34255375050814,118.299999999999
T,2024-07-23T20:12:00Z,Twilight,0,2024-07-23T20:12:47Z,2024-07-23T20:15:11Z,3.6027890399552,144.300000000001
T,2024-07-23T20:15:00Z,Twilight,0,2024-07-23T20:15:15Z,2024-07-23T20:17:28Z,3.748811944984,132.300000000001
T,2024-07-23T20:17:00Z,Twilight,0,2024-07-23T20:17:33Z,2024-07-23T20:19:57Z,3.62087615467576,144.299999999999
T,2024-07-23T20:20:00Z,Twilight,0,2024-07-23T20:20:01Z,2024-07-23T20:22:34Z,3.71373553162424,153.799999999999
SU,2024-07-23T20:22:00Z,Twilight,0,2024-07-23T20:22:34Z,2024-07-23T20:22:42Z,1,7.89999999999964
T,2024-07-23T20:22:00Z,Twilight,0,2024-07-23T20:22:42Z,2024-07-23T20:23:31Z,4.21844068977634,48.8000000000011
SU,2024-07-23T20:23:00Z,Twilight,0,2024-07-23T20:23:31Z,2024-07-23T20:24:10Z,1,38.6999999999989
T,2024-07-23T20:24:00Z,Twilight,0,2024-07-23T20:24:10Z,2024-07-23T20:26:19Z,3.07396752022075,129.200000000001
SU,2024-07-23T20:26:00Z,Twilight,0,2024-07-23T20:26:19Z,2024-07-23T20:26:24Z,1,5.10000000000036
T,2024-07-23T20:26:00Z,Twilight,0,2024-07-23T20:26:24Z,2024-07-23T20:29:18Z,3.53935574948301,173.799999999999
T,2024-07-23T20:29:00Z,Twilight,0,2024-07-23T20:29:22Z,2024-07-23T20:31:32Z,3.56415946894652,129.799999999999
SU,2024-07-23T20:31:00Z,Twilight,0,2024-07-23T20:31:32Z,2024-07-23T20:31:38Z,1,6
T,2024-07-23T20:31:00Z,Twilight,0,2024-07-23T20:31:38Z,2024-07-23T20:35:12Z,3.70030482172684,213.5
T,2024-07-23T20:35:00Z,Twilight,0,2024-07-23T20:35:15Z,2024-07-23T20:35:53Z,2.38671895820603,37.8999999999996
SU,2024-07-23T20:35:00Z,Twilight,0,2024-07-23T20:35:53Z,2024-07-23T20:36:00Z,1,7.10000000000036
T,2024-07-23T20:36:00Z,Twilight,0,2024-07-23T20:36:00Z,2024-07-23T20:37:12Z,3.16552575913917,71.6000000000004
SU,2024-07-23T20:37:00Z,Twilight,0,2024-07-23T20:37:12Z,2024-07-23T20:37:18Z,1,5.79999999999927
T,2024-07-23T20:37:00Z,Twilight,0,2024-07-23T20:37:18Z,2024-07-23T20:40:26Z,3.90776341927716,187.900000000001
T,2024-07-23T20:40:00Z,Night,0,2024-07-23T20:40:30Z,2024-07-23T20:41:05Z,2.50698965675659,35.3999999999978
T,2024-07-23T20:41:00Z,Night,0,2024-07-23T20:41:07Z,2024-07-23T20:43:12Z,3.25751417871472,124.799999999999
T,2024-07-23T20:43:00Z,Night,0,2024-07-23T20:43:17Z,2024-07-23T20:45:30Z,2.968264935387,132.900000000001
T,2024-07-23T20:45:00Z,Night,0,2024-07-23T20:45:34Z,2024-07-23T20:47:42Z,3.19916990567263,128.400000000001
T,2024-07-23T20:47:00Z,Night,0,2024-07-23T20:47:45Z,2024-07-23T20:48:19Z,2.05498920198847,33.2999999999993
SU,2024-07-23T20:48:00Z,Night,0,2024-07-23T20:48:19Z,2024-07-23T20:49:48Z,1,89.0999999999985
T,2024-07-23T20:49:00Z,Night,0,2024-07-23T20:49:48Z,2024-07-23T20:53:44Z,3.49095191520935,236.5
SU,2024-07-23T20:53:00Z,Night,0,2024-07-23T20:53:44Z,2024-07-23T20:53:51Z,1,6.80000000000291
T,2024-07-23T20:53:00Z,Night,0,2024-07-23T20:53:51Z,2024-07-23T20:56:16Z,3.03887136033706,145
SU,2024-07-23T20:56:00Z,Night,0,2024-07-23T20:56:16Z,2024-07-23T20:56:22Z,1,5.89999999999782
T,2024-07-23T20:56:00Z,Night,0,2024-07-23T20:56:22Z,2024-07-23T20:58:14Z,3.14379746933977,112.5
T,2024-07-23T20:58:00Z,Night,0,2024-07-23T20:58:19Z,2024-07-23T21:01:24Z,3.42144328051471,185
T,2024-07-23T21:01:00Z,Night,0,2024-07-23T21:01:28Z,2024-07-23T21:02:03Z,2.10515561634488,35
SU,2024-07-23T21:02:00Z,Night,0,2024-07-23T21:02:03Z,2024-07-23T21:02:08Z,1,5.30000000000291
T,2024-07-23T21:02:00Z,Night,0,2024-07-23T21:02:08Z,2024-07-23T21:04:12Z,3.04028397240612,123.399999999998
T,2024-07-23T21:04:00Z,Night,0,2024-07-23T21:04:16Z,2024-07-23T21:06:35Z,2.93941586308262,139.299999999999
T,2024-07-23T21:06:00Z,Night,0,2024-07-23T21:06:40Z,2024-07-23T21:09:02Z,3.33532405667703,142.200000000001
SU,2024-07-23T21:09:00Z,Night,0,2024-07-23T21:09:02Z,2024-07-23T21:09:08Z,1,5.89999999999782
T,2024-07-23T21:09:00Z,Night,0,2024-07-23T21:09:08Z,2024-07-23T21:11:36Z,3.42743485195933,148.300000000003
SU,2024-07-23T21:11:00Z,Night,0,2024-07-23T21:11:36Z,2024-07-23T21:11:44Z,1,7.09999999999854
T,2024-07-23T21:11:00Z,Night,0,2024-07-23T21:11:44Z,2024-07-23T21:14:12Z,3.3679018786701,148.400000000001
SU,2024-07-23T21:14:00Z,Night,0,2024-07-23T21:14:12Z,2024-07-23T21:14:19Z,1,7.29999999999927
T,2024-07-23T21:14:00Z,Night,0,2024-07-23T21:14:19Z,2024-07-23T21:14:55Z,2.22756684513339,35.7000000000007
SU,2024-07-23T21:14:00Z,Night,0,2024-07-23T21:14:55Z,2024-07-23T21:15:02Z,1,7.5
T,2024-07-23T21:15:00Z,Night,0,2024-07-23T21:15:02Z,2024-07-23T21:18:14Z,3.39356765787745,192
SU,2024-07-23T21:18:00Z,Night,0,2024-07-23T21:18:14Z,2024-07-23T21:18:21Z,1,6.09999999999854
T,2024-07-23T21:18:00Z,Night,0,2024-07-23T21:18:21Z,2024-07-23T21:18:56Z,2.64859650104383,35.7000000000007
T,2024-07-23T21:19:00Z,Night,0,2024-07-23T21:19:00Z,2024-07-23T21:19:37Z,2.05467698967142,36.7999999999993
SU,2024-07-23T21:19:00Z,Night,0,2024-07-23T21:19:37Z,2024-07-23T21:19:42Z,1,5.10000000000218
T,2024-07-23T21:19:00Z,Night,0,2024-07-23T21:19:42Z,2024-07-23T21:20:25Z,2.32806508998873,42.7000000000007
SU,2024-07-23T21:20:00Z,Night,0,2024-07-23T21:20:25Z,2024-07-23T21:20:30Z,1,5.09999999999854
T,2024-07-23T21:20:00Z,Night,0,2024-07-23T21:20:30Z,2024-07-23T21:24:25Z,3.5743862298423,234.799999999999
SU,2024-07-23T21:24:00Z,Night,0,2024-07-23T21:24:25Z,2024-07-23T21:24:30Z,1,5.29999999999927
T,2024-07-23T21:24:00Z,Night,0,2024-07-23T21:24:30Z,2024-07-23T21:25:47Z,3.22833751754054,76.9000000000015
SU,2024-07-23T21:25:00Z,Night,0,2024-07-23T21:25:47Z,2024-07-23T21:25:53Z,1,5.70000000000073
T,2024-07-23T21:25:00Z,Night,0,2024-07-23T21:25:53Z,2024-07-23T21:28:53Z,3.74297788007596,180.599999999999
SU,2024-07-23T21:28:00Z,Night,0,2024-07-23T21:28:53Z,2024-07-23T21:28:59Z,1,5.70000000000073
T,2024-07-23T21:28:00Z,Night,0,2024-07-23T21:28:59Z,2024-07-23T21:29:36Z,2.34314066280057,36.7000000000007
SU,2024-07-23T21:29:00Z,Night,0,2024-07-23T21:29:36Z,2024-07-23T21:29:43Z,1,7
T,2024-07-23T21:29:00Z,Night,0,2024-07-23T21:29:43Z,2024-07-23T21:32:20Z,3.47064695556605,156.799999999999
SU,2024-07-23T21:32:00Z,Night,0,2024-07-23T21:32:20Z,2024-07-23T21:32:26Z,1,6
T,2024-07-23T21:32:00Z,Night,0,2024-07-23T21:32:26Z,2024-07-23T21:33:09Z,3.17349770741166,43.7999999999993
SU,2024-07-23T21:33:00Z,Night,0,2024-07-23T21:33:09Z,2024-07-23T21:33:16Z,1,6.29999999999927
T,2024-07-23T21:33:00Z,Night,0,2024-07-23T21:33:16Z,2024-07-23T21:36:39Z,4.0207388753664,203.600000000002
SU,2024-07-23T21:36:00Z,Night,0,2024-07-23T21:36:39Z,2024-07-23T21:37:18Z,1,39.0999999999985
T,2024-07-23T21:37:00Z,Night,0,2024-07-23T21:37:18Z,2024-07-23T21:39:52Z,3.42099340002573,153.400000000001
