State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
T,2023-08-02T16:14:00Z,Day,0,2023-08-02T16:14:44Z,2023-08-02T16:15:14Z,3.7485813883384,30.2600000000002
T,2023-08-02T16:15:00Z,Day,0,2023-08-02T16:15:15Z,2023-08-02T16:16:51Z,10.5336529969868,96
T,2023-08-02T16:16:00Z,Day,0,2023-08-02T16:16:52Z,2023-08-02T16:17:36Z,5.75389457225309,43.6200000000008
T,2023-08-02T16:17:00Z,Day,0,2023-08-02T16:17:37Z,2023-08-02T16:18:51Z,7.97754204115082,74.4799999999996
T,2023-08-02T16:18:00Z,Day,0,2023-08-02T16:18:54Z,2023-08-02T16:20:04Z,7.39669683880288,70.1399999999994
T,2023-08-02T16:20:00Z,Day,0,2023-08-02T16:20:05Z,2023-08-02T16:20:43Z,5.6115579559378,38.3400000000001
T,2023-08-02T16:20:00Z,Day,0,2023-08-02T16:20:44Z,2023-08-02T16:23:10Z,9.03743536275013,146.24
SU,2023-08-02T16:23:00Z,Day,0,2023-08-02T16:23:10Z,2023-08-02T16:24:01Z,1,51.3000000000011
T,2023-08-02T16:24:00Z,Day,0,2023-08-02T16:24:01Z,2023-08-02T16:24:35Z,6.27168647955954,34.0999999999985
T,2023-08-02T16:24:00Z,Day,0,2023-08-02T16:24:37Z,2023-08-02T16:25:14Z,5.72222565758848,37.5
SU,2023-08-02T16:25:00Z,Day,0,2023-08-02T16:25:14Z,2023-08-02T16:25:57Z,1,42.9599999999991
EF,2023-08-02T16:25:00Z,Day,0,2023-08-02T16:25:57Z,2023-08-02T16:31:47Z,61.2366250840289,349.620000000001
SU,2023-08-02T16:31:00Z,Day,0,2023-08-02T16:31:47Z,2023-08-02T16:32:38Z,1,50.8799999999992
T,2023-08-02T16:32:00Z,Day,0,2023-08-02T16:32:38Z,2023-08-02T16:33:11Z,6.11888943182923,33.6599999999999
SU,2023-08-02T16:33:00Z,Day,0,2023-08-02T16:33:11Z,2023-08-02T16:33:40Z,1,28.5599999999995
T,2023-08-02T16:33:00Z,Day,0,2023-08-02T16:33:40Z,2023-08-02T16:34:43Z,10.0440840195728,63.3000000000011
SU,2023-08-02T16:34:00Z,Day,0,2023-08-02T16:34:43Z,2023-08-02T16:35:13Z,1,30.1999999999989
T,2023-08-02T16:35:00Z,Day,0,2023-08-02T16:35:13Z,2023-08-02T16:36:12Z,8.12257689372699,59.0799999999999
T,2023-08-02T16:36:00Z,Day,0,2023-08-02T16:36:13Z,2023-08-02T16:37:23Z,8.47903119827917,69.3600000000006
T,2023-08-02T16:37:00Z,Day,0,2023-08-02T16:37:24Z,2023-08-02T16:38:31Z,8.09864176210313,67.5799999999999
T,2023-08-02T16:38:00Z,Day,0,2023-08-02T16:38:35Z,2023-08-02T16:39:50Z,8.99316871530944,74.8400000000001
T,2023-08-02T16:39:00Z,Day,0,2023-08-02T16:39:54Z,2023-08-02T16:41:02Z,8.59420538069401,68.4400000000005
T,2023-08-02T16:41:00Z,Day,0,2023-08-02T16:41:03Z,2023-08-02T16:42:08Z,8.35918913591245,64.8599999999988
T,2023-08-02T16:42:00Z,Day,0,2023-08-02T16:42:10Z,2023-08-02T16:43:15Z,8.00312812663485,65.8799999999992
T,2023-08-02T16:43:00Z,Day,0,2023-08-02T16:43:18Z,2023-08-02T16:44:15Z,7.48996922234132,57.5599999999995
T,2023-08-02T16:44:00Z,Day,0,2023-08-02T16:44:16Z,2023-08-02T16:45:41Z,8.45121433331243,85.0799999999999
T,2023-08-02T16:45:00Z,Day,0,2023-08-02T16:45:42Z,2023-08-02T16:46:41Z,7.36437204836995,58.4400000000005
T,2023-08-02T16:46:00Z,Day,0,2023-08-02T16:46:41Z,2023-08-02T16:48:09Z,10.5573256225146,87.4000000000015
T,2023-08-02T16:48:00Z,Day,0,2023-08-02T16:48:09Z,2023-08-02T16:48:54Z,6.10547639856001,44.4799999999996
T,2023-08-02T16:48:00Z,Day,0,2023-08-02T16:48:58Z,2023-08-02T16:50:14Z,8.61716385211452,75.5
T,2023-08-02T16:50:00Z,Day,0,2023-08-02T16:50:16Z,2023-08-02T16:51:30Z,8.50109107644796,73.9400000000005
T,2023-08-02T16:51:00Z,Day,0,2023-08-02T16:51:33Z,2023-08-02T16:52:33Z,8.15171684622125,60.2000000000007
T,2023-08-02T16:52:00Z,Day,0,2023-08-02T16:52:37Z,2023-08-02T16:53:51Z,8.84340624827885,74.4400000000005
T,2023-08-02T16:53:00Z,Day,0,2023-08-02T16:53:52Z,2023-08-02T16:54:59Z,8.00109326764352,66.5599999999995
T,2023-08-02T16:55:00Z,Day,0,2023-08-02T16:55:01Z,2023-08-02T16:56:07Z,8.88650240336291,66.3999999999996
T,2023-08-02T16:56:00Z,Day,0,2023-08-02T16:56:09Z,2023-08-02T16:56:42Z,5.12694342592203,33.4599999999991
