State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2023-07-25T19:21:00Z,Day,0,2023-07-25T19:21:30Z,2023-07-25T19:22:13Z,1,43.4400000000005
R,2023-07-25T19:22:00Z,Day,0,2023-07-25T19:22:13Z,2023-07-25T19:25:03Z,3.03766080761668,169.76
SU,2023-07-25T19:25:00Z,Day,0,2023-07-25T19:25:03Z,2023-07-25T19:29:43Z,1,280.119999999999
R,2023-07-25T19:29:00Z,Day,0,2023-07-25T19:29:43Z,2023-07-25T19:31:29Z,3.18457664895037,105.960000000001
SU,2023-07-25T19:31:00Z,Day,0,2023-07-25T19:31:29Z,2023-07-25T19:32:54Z,1,85.3999999999996
R,2023-07-25T19:32:00Z,Day,0,2023-07-25T19:32:54Z,2023-07-25T19:35:46Z,2.95855282140518,171.879999999999
SU,2023-07-25T19:35:00Z,Day,0,2023-07-25T19:35:46Z,2023-07-25T19:36:36Z,1,49.4400000000005
EF,2023-07-25T19:36:00Z,Day,0,2023-07-25T19:36:36Z,2023-07-25T19:41:40Z,9.63609577824468,304.4
SU,2023-07-25T19:41:00Z,Day,0,2023-07-25T19:41:40Z,2023-07-25T19:43:02Z,1,81.8400000000001
F,2023-07-25T19:43:00Z,Day,1,2023-07-25T19:43:02Z,2023-07-25T19:46:17Z,16.059243398241,195.16
SU,2023-07-25T19:46:00Z,Day,0,2023-07-25T19:46:17Z,2023-07-25T19:47:12Z,1,54.7600000000002
F,2023-07-25T19:47:00Z,Day,1,2023-07-25T19:47:12Z,2023-07-25T19:53:09Z,15.5620592065876,356.800000000001
SU,2023-07-25T19:53:00Z,Day,0,2023-07-25T19:53:09Z,2023-07-25T19:54:18Z,1,69.6799999999985
R,2023-07-25T19:54:00Z,Day,0,2023-07-25T19:54:18Z,2023-07-25T19:55:50Z,3.19249146212721,91.4800000000014
SU,2023-07-25T19:55:00Z,Day,0,2023-07-25T19:55:50Z,2023-07-25T19:56:52Z,1,62.1599999999999
R,2023-07-25T19:56:00Z,Day,0,2023-07-25T19:56:52Z,2023-07-25T19:59:54Z,3.04139499846667,181.92
SU,2023-07-25T19:59:00Z,Day,0,2023-07-25T19:59:54Z,2023-07-25T20:00:58Z,1,64.4799999999996
R,2023-07-25T20:00:00Z,Day,0,2023-07-25T20:00:58Z,2023-07-25T20:03:46Z,3.37185653199234,167.639999999999
