State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2023-07-24T16:07:00Z,Day,0,2023-07-24T16:07:21Z,2023-07-24T16:08:25Z,1,63.9599999999991
R,2023-07-24T16:08:00Z,Day,0,2023-07-24T16:08:25Z,2023-07-24T16:10:45Z,8.33386565259158,139.820000000002
SU,2023-07-24T16:10:00Z,Day,0,2023-07-24T16:10:45Z,2023-07-24T16:11:11Z,1,26.7199999999993
R,2023-07-24T16:11:00Z,Day,0,2023-07-24T16:11:11Z,2023-07-24T16:14:07Z,8.63295895828865,175.940000000001
SU,2023-07-24T16:14:00Z,Day,0,2023-07-24T16:14:07Z,2023-07-24T16:15:03Z,1,55.8799999999992
R,2023-07-24T16:15:00Z,Day,0,2023-07-24T16:15:03Z,2023-07-24T16:17:52Z,7.57191760727545,169.200000000001
SU,2023-07-24T16:17:00Z,Day,0,2023-07-24T16:17:52Z,2023-07-24T16:18:25Z,1,32.3599999999988
R,2023-07-24T16:18:00Z,Day,0,2023-07-24T16:18:25Z,2023-07-24T16:21:08Z,8.89877479804492,163.720000000001
SU,2023-07-24T16:21:00Z,Day,0,2023-07-24T16:21:08Z,2023-07-24T16:21:39Z,1,30.4399999999987
R,2023-07-24T16:21:00Z,Day,0,2023-07-24T16:21:39Z,2023-07-24T16:24:14Z,11.6273649228988,155.440000000001
SU,2023-07-24T16:24:00Z,Day,0,2023-07-24T16:24:14Z,2023-07-24T16:24:43Z,1,28.5400000000009
EF,2023-07-24T16:24:00Z,Day,0,2023-07-24T16:24:43Z,2023-07-24T16:26:31Z,8.8642510217088,108.219999999999
EF,2023-07-24T16:26:00Z,Day,0,2023-07-24T16:26:34Z,2023-07-24T16:27:10Z,6.60792458014771,35.9400000000005
EF,2023-07-24T16:27:00Z,Day,0,2023-07-24T16:27:12Z,2023-07-24T16:30:50Z,28.7860531710532,217.320000000002
SU,2023-07-24T16:30:00Z,Day,0,2023-07-24T16:30:50Z,2023-07-24T16:31:33Z,1,43.3999999999996
EF,2023-07-24T16:31:00Z,Day,0,2023-07-24T16:31:33Z,2023-07-24T16:38:09Z,38.2625337895588,396.219999999999
SU,2023-07-24T16:38:00Z,Day,0,2023-07-24T16:38:09Z,2023-07-24T16:38:33Z,1,23.880000000001
T,2023-07-24T16:38:00Z,Day,0,2023-07-24T16:38:33Z,2023-07-24T16:40:42Z,11.7085171084921,129.139999999999
SU,2023-07-24T16:40:00Z,Day,0,2023-07-24T16:40:42Z,2023-07-24T16:41:16Z,1,33.8199999999997
T,2023-07-24T16:41:00Z,Day,0,2023-07-24T16:41:16Z,2023-07-24T16:44:06Z,9.41752936437931,169.639999999999
SU,2023-07-24T16:44:00Z,Day,0,2023-07-24T16:44:06Z,2023-07-24T16:44:35Z,1,29.4200000000001
T,2023-07-24T16:44:00Z,Day,0,2023-07-24T16:44:35Z,2023-07-24T16:46:52Z,7.63557093100789,136.860000000001
SU,2023-07-24T16:46:00Z,Day,0,2023-07-24T16:46:52Z,2023-07-24T16:47:47Z,1,55.1200000000008
T,2023-07-24T16:47:00Z,Day,0,2023-07-24T16:47:47Z,2023-07-24T16:50:54Z,16.9815600112114,187.08
SU,2023-07-24T16:50:00Z,Day,0,2023-07-24T16:50:54Z,2023-07-24T16:51:25Z,1,30.5799999999999
F,2023-07-24T16:51:00Z,Day,1,2023-07-24T16:51:25Z,2023-07-24T16:56:17Z,71.7897861015608,292.5
SU,2023-07-24T16:56:00Z,Day,0,2023-07-24T16:56:17Z,2023-07-24T16:57:57Z,1,99.8400000000001
R,2023-07-24T16:57:00Z,Day,0,2023-07-24T16:57:57Z,2023-07-24T17:01:21Z,8.17481254325422,203.639999999999
SU,2023-07-24T17:01:00Z,Day,0,2023-07-24T17:01:21Z,2023-07-24T17:01:47Z,1,26.2399999999998
R,2023-07-24T17:01:00Z,Day,0,2023-07-24T17:01:47Z,2023-07-24T17:04:33Z,11.1748837847362,166.16
SU,2023-07-24T17:04:00Z,Day,0,2023-07-24T17:04:33Z,2023-07-24T17:05:23Z,1,49.3600000000006
R,2023-07-24T17:05:00Z,Day,0,2023-07-24T17:05:23Z,2023-07-24T17:08:16Z,7.61585241897809,173.6
SU,2023-07-24T17:08:00Z,Day,0,2023-07-24T17:08:16Z,2023-07-24T17:09:05Z,1,49.1399999999994
R,2023-07-24T17:09:00Z,Day,0,2023-07-24T17:09:05Z,2023-07-24T17:12:02Z,9.43404124222971,177.039999999999
SU,2023-07-24T17:12:00Z,Day,0,2023-07-24T17:12:02Z,2023-07-24T17:12:53Z,1,50.5200000000004
R,2023-07-24T17:12:00Z,Day,0,2023-07-24T17:12:53Z,2023-07-24T17:16:07Z,7.62963259373795,193.860000000001
SU,2023-07-24T17:16:00Z,Day,0,2023-07-24T17:16:07Z,2023-07-24T17:17:43Z,1,96.3199999999997
EF,2023-07-24T17:17:00Z,Day,0,2023-07-24T17:17:43Z,2023-07-24T17:27:22Z,62.8125233024873,579.200000000001
T,2023-07-24T17:27:00Z,Day,0,2023-07-24T17:27:24Z,2023-07-24T17:30:07Z,14.6672481903354,163.380000000001
SU,2023-07-24T17:30:00Z,Day,0,2023-07-24T17:30:07Z,2023-07-24T17:30:29Z,1,21.7799999999988
T,2023-07-24T17:30:00Z,Day,0,2023-07-24T17:30:29Z,2023-07-24T17:32:57Z,9.0205701955673,148.120000000001
SU,2023-07-24T17:32:00Z,Day,0,2023-07-24T17:32:57Z,2023-07-24T17:33:27Z,1,29.7800000000007
T,2023-07-24T17:33:00Z,Day,0,2023-07-24T17:33:27Z,2023-07-24T17:35:29Z,6.66048682973808,121.92
T,2023-07-24T17:35:00Z,Day,0,2023-07-24T17:35:32Z,2023-07-24T17:37:25Z,6.17605181807357,112.76
SU,2023-07-24T17:37:00Z,Day,0,2023-07-24T17:37:25Z,2023-07-24T17:37:50Z,1,24.9799999999996
T,2023-07-24T17:37:00Z,Day,0,2023-07-24T17:37:50Z,2023-07-24T17:40:30Z,7.9716416035484,160.360000000001
SU,2023-07-24T17:40:00Z,Day,0,2023-07-24T17:40:30Z,2023-07-24T17:41:00Z,1,30.0200000000004
S,2023-07-24T17:41:00Z,Day,0,2023-07-24T17:41:00Z,2023-07-24T17:42:08Z,12.8787500876488,67.8999999999978
S,2023-07-24T17:42:00Z,Day,0,2023-07-24T17:42:12Z,2023-07-24T17:43:51Z,25.7204237807243,99.2200000000012
SU,2023-07-24T17:43:00Z,Day,0,2023-07-24T17:43:51Z,2023-07-24T17:44:51Z,1,59.7799999999988
EF,2023-07-24T17:44:00Z,Day,0,2023-07-24T17:44:51Z,2023-07-24T17:51:13Z,17.1505402604004,382.200000000001
SU,2023-07-24T17:51:00Z,Day,0,2023-07-24T17:51:13Z,2023-07-24T17:51:38Z,1,24.880000000001
R,2023-07-24T17:51:00Z,Day,0,2023-07-24T17:51:38Z,2023-07-24T17:54:19Z,10.0984139231856,161.279999999999
SU,2023-07-24T17:54:00Z,Day,0,2023-07-24T17:54:19Z,2023-07-24T17:54:50Z,1,30.8199999999997
R,2023-07-24T17:54:00Z,Day,0,2023-07-24T17:54:50Z,2023-07-24T17:56:42Z,8.14361076807659,112.060000000001
F,2023-07-24T17:56:00Z,Day,1,2023-07-24T17:56:43Z,2023-07-24T18:05:05Z,59.1584013627132,502.079999999998
SU,2023-07-24T18:05:00Z,Day,0,2023-07-24T18:05:05Z,2023-07-24T18:05:44Z,1,38.7200000000012
R,2023-07-24T18:05:00Z,Day,0,2023-07-24T18:05:44Z,2023-07-24T18:09:32Z,7.76056416229527,228.040000000001
SU,2023-07-24T18:09:00Z,Day,0,2023-07-24T18:09:32Z,2023-07-24T18:10:25Z,1,52.4399999999987
T,2023-07-24T18:10:00Z,Day,0,2023-07-24T18:10:25Z,2023-07-24T18:12:05Z,7.45062395697287,100.02
