State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2023-07-31T13:33:00Z,Day,0,2023-07-31T13:33:10Z,2023-07-31T13:33:15Z,1,5.39999999999964
R,2023-07-31T13:33:00Z,Day,0,2023-07-31T13:33:15Z,2023-07-31T13:33:56Z,3.69695177969615,40.6200000000008
SU,2023-07-31T13:33:00Z,Day,0,2023-07-31T13:33:56Z,2023-07-31T13:34:04Z,1,8.23999999999978
R,2023-07-31T13:34:00Z,Day,0,2023-07-31T13:34:04Z,2023-07-31T13:36:30Z,4.97884113062339,145.58
R,2023-07-31T13:36:00Z,Day,0,2023-07-31T13:36:31Z,2023-07-31T13:39:11Z,4.12494708765463,159.66
SU,2023-07-31T13:39:00Z,Day,0,2023-07-31T13:39:11Z,2023-07-31T13:39:20Z,1,8.96000000000095
R,2023-07-31T13:39:00Z,Day,0,2023-07-31T13:39:20Z,2023-07-31T13:41:37Z,3.62738276026288,137.02
SU,2023-07-31T13:41:00Z,Day,0,2023-07-31T13:41:37Z,2023-07-31T13:41:45Z,1,7.97999999999956
R,2023-07-31T13:41:00Z,Day,0,2023-07-31T13:41:45Z,2023-07-31T13:42:53Z,3.48978464095954,68.0799999999999
SU,2023-07-31T13:42:00Z,Day,0,2023-07-31T13:42:53Z,2023-07-31T13:43:05Z,1,12.2999999999993
R,2023-07-31T13:43:00Z,Day,0,2023-07-31T13:43:05Z,2023-07-31T13:45:06Z,3.9826314138265,120.480000000001
SU,2023-07-31T13:45:00Z,Day,0,2023-07-31T13:45:06Z,2023-07-31T13:45:12Z,1,5.89999999999964
R,2023-07-31T13:45:00Z,Day,0,2023-07-31T13:45:12Z,2023-07-31T13:46:35Z,3.77441598861578,83.0399999999991
R,2023-07-31T13:46:00Z,Day,0,2023-07-31T13:46:38Z,2023-07-31T13:49:36Z,3.56782268720772,177.460000000001
R,2023-07-31T13:49:00Z,Day,0,2023-07-31T13:49:37Z,2023-07-31T13:50:17Z,3.14552819995216,40.2800000000007
